[Encoder1 Data]
-Record Date : 202236
-Record Time : 175717
-Col1 : time[sec]
-Col2 : distance[cm]


6.362361,0.814815
6.403815,1.629630
6.465323,2.444444
6.516655,3.259259
6.571038,4.074074
6.619836,4.888889
6.672718,5.703704
6.720004,6.518519
6.768922,7.333333
6.863174,8.148148
6.892990,8.962963
6.957970,9.777778
6.979926,0.000000
7.051103,0.814815
7.066581,1.629630
7.140502,2.444444
7.158811,3.259259
7.233331,4.074074
7.333792,4.888889
7.428034,5.703704
7.516142,6.518519
7.540552,7.333333
7.581906,8.148148
7.620214,8.962963
7.658543,9.777778
7.676207,0.000000
7.740176,0.814815
7.756339,1.629630
7.816227,2.444444
7.840087,3.259259
7.879607,4.074074
7.921843,4.888889
7.966590,5.703704
7.998340,6.518519
8.063511,7.333333
8.117634,8.148148
8.167890,8.962963
8.220013,9.777778
8.278365,0.000000
8.335346,0.814815
8.391542,1.629630
8.437131,2.444444
8.489992,3.259259
8.531260,4.074074
8.582049,4.888889
8.627150,5.703704
8.673497,6.518519
8.718861,7.333333
8.764483,8.148148
8.792095,8.962963
8.859251,9.777778
8.882496,0.000000
8.952780,0.814815
9.042054,1.629630
9.058802,2.444444
9.127644,3.259259
9.151130,4.074074
9.218180,4.888889
9.244098,5.703704
9.298902,6.518519
9.337578,7.333333
9.379828,8.148148
9.418851,8.962963
9.461340,9.777778
9.482501,0.000000
9.546173,0.814815
9.623695,1.629630
9.646841,2.444444
9.690019,3.259259
9.731128,4.074074
9.773469,4.888889
9.813396,5.703704
9.864021,6.518519
9.899840,7.333333
9.964891,8.148148
10.019739,8.962963
10.076128,9.777778
10.135384,0.000000
10.213918,0.814815
10.241949,1.629630
10.317720,2.444444
10.425179,3.259259
10.452190,4.074074
10.539127,4.888889
10.559011,5.703704
10.637458,6.518519
10.655757,7.333333
10.725877,8.148148
10.747737,8.962963
10.803228,9.777778
10.838601,0.000000
10.885942,0.814815
10.927880,1.629630
10.968821,2.444444
10.997468,3.259259
11.056032,4.074074
11.074379,4.888889
11.144051,5.703704
11.229530,6.518519
11.252093,7.333333
11.314141,8.148148
11.338109,8.962963
11.379222,9.777778
11.415926,0.000000
11.458312,0.814815
11.478185,1.629630
11.539882,2.444444
11.618722,3.259259
11.643304,4.074074
11.695556,4.888889
11.806082,5.703704
11.806115,6.518519
11.806141,7.333333
11.844389,8.148148
11.923268,8.962963
11.951554,9.777778
12.034605,0.000000
12.055624,0.814815
12.142404,1.629630
12.159162,2.444444
12.243297,3.259259
12.262843,4.074074
12.350882,4.888889
12.370927,5.703704
12.452742,6.518519
12.472600,7.333333
12.547630,8.148148
12.634621,8.962963
12.715135,9.777778
12.790220,0.000000
12.830471,0.814815
12.876286,1.629630
12.917696,2.444444
12.964418,3.259259
12.995209,4.074074
13.055990,4.888889
13.073488,5.703704
13.147276,6.518519
13.163197,7.333333
13.232783,8.148148
13.308732,8.962963
13.336318,9.777778
13.374894,0.000000
13.413076,0.814815
13.459217,1.629630
13.480943,2.444444
13.553625,3.259259
13.574079,4.074074
13.651807,4.888889
13.671844,5.703704
13.753982,6.518519
13.778105,7.333333
13.861857,8.148148
13.900262,8.962963
13.900303,9.777778
13.914866,0.000000
13.975501,0.814815
14.028749,1.629630
14.090469,2.444444
14.140777,3.259259
14.221837,4.074074
14.250506,4.888889
14.329476,5.703704
14.353244,6.518519
14.427510,7.333333
14.448917,8.148148
14.514439,8.962963
14.540494,9.777778
14.587270,0.000000
14.627395,0.814815
14.677223,1.629630
14.769602,2.444444
14.803421,3.259259
14.865768,4.074074
14.917334,4.888889
14.966619,5.703704
14.997874,6.518519
15.058262,7.333333
15.076521,8.148148
15.149544,8.962963
15.162802,9.777778
15.231677,0.000000
15.308329,0.814815
15.340395,1.629630
15.384734,2.444444
15.429336,3.259259
15.475632,4.074074
15.525404,4.888889
15.585132,5.703704
15.646105,6.518519
15.735324,7.333333
15.756233,8.148148
15.838414,8.962963
15.858380,9.777778
15.944819,0.000000
16.151367,0.814815
16.170961,1.629630
16.252555,2.444444
16.271808,3.259259
16.351611,4.074074
16.369452,4.888889
16.446331,5.703704
16.463432,6.518519
16.540075,7.333333
16.558800,8.148148
16.633173,8.962963
16.657312,9.777778
16.747260,0.000000
16.766301,0.814815
16.852588,1.629630
16.876293,2.444444
16.954664,3.259259
16.975154,4.074074
17.048627,4.888889
17.065376,5.703704
17.134341,6.518519
17.153451,7.333333
17.207231,8.148148
17.281868,8.962963
17.327553,9.777778
17.384083,0.000000
17.436577,0.814815
17.487556,1.629630
17.540316,2.444444
17.628525,3.259259
17.657123,4.074074
17.746754,4.888889
17.764518,5.703704
17.848097,6.518519
17.865053,7.333333
17.950922,8.148148
17.968730,8.962963
18.051175,9.777778
18.069405,0.000000
18.155536,0.814815
18.180273,1.629630
18.260227,2.444444
18.288419,3.259259
18.361906,4.074074
18.385899,4.888889
18.460669,5.703704
18.491802,6.518519
18.563937,7.333333
18.595779,8.148148
18.663480,8.962963
18.692140,9.777778
18.762351,0.000000
18.789283,0.814815
18.862332,1.629630
18.895948,2.444444
18.963355,3.259259
18.991606,4.074074
19.057083,4.888889
19.143806,5.703704
19.159767,6.518519
19.222936,7.333333
19.246739,8.148148
19.289554,8.962963
19.332350,9.777778
19.378908,0.000000
19.426382,0.814815
19.482067,1.629630
19.536726,2.444444
19.597482,3.259259
19.726421,4.074074
19.838170,4.888889
19.858806,5.703704
19.944882,6.518519
19.962235,7.333333
20.044124,8.148148
20.061984,8.962963
20.142520,9.777778
20.162679,0.000000
20.241984,0.814815
20.259652,1.629630
20.332795,2.444444
20.355158,3.259259
20.429563,4.074074
20.453399,4.888889
20.524619,5.703704
20.550664,6.518519
20.622430,7.333333
20.646851,8.148148
20.696468,8.962963
20.734367,9.777778
20.776064,0.000000
20.817569,0.814815
20.862281,1.629630
20.879253,2.444444
20.949469,3.259259
20.962829,4.074074
21.031272,4.888889
21.051757,5.703704
21.097125,6.518519
21.132466,7.333333
21.171526,8.148148
21.201778,8.962963
21.259115,9.777778
21.278747,0.000000
21.354726,0.814815
21.377009,1.629630
21.457359,2.444444
21.480471,3.259259
21.559523,4.074074
21.585890,4.888889
21.662956,5.703704
21.692350,6.518519
21.773028,7.333333
21.824409,8.148148
21.880978,8.962963
21.933984,9.777778
22.008116,0.000000
22.047465,0.814815
22.125230,1.629630
22.151345,2.444444
22.226551,3.259259
22.251237,4.074074
22.322768,4.888889
22.350320,5.703704
22.422268,6.518519
22.448713,7.333333
22.508328,8.148148
22.541902,8.962963
22.591250,9.777778
22.636489,0.000000
22.682198,0.814815
22.727366,1.629630
22.772468,2.444444
22.803013,3.259259
22.857072,4.074074
22.873251,4.888889
22.935959,5.703704
22.955631,6.518519
23.005834,7.333333
23.037738,8.148148
23.073805,8.962963
23.104746,9.777778
23.158673,0.000000
23.176947,0.814815
23.248864,1.629630
23.265370,2.444444
23.345772,3.259259
23.364584,4.074074
23.448698,4.888889
23.466222,5.703704
23.550144,6.518519
23.566273,7.333333
23.647425,8.148148
23.664461,8.962963
23.741420,9.777778
23.758861,0.000000
23.831000,0.814815
23.853620,1.629630
23.920741,2.444444
23.945941,3.259259
23.996268,4.074074
24.036316,4.888889
24.081457,5.703704
24.123246,6.518519
24.167725,7.333333
24.193822,8.148148
24.258531,8.962963
24.349811,9.777778
24.434416,0.000000
24.516869,0.814815
24.541544,1.629630
24.582678,2.444444
24.619813,3.259259
24.662055,4.074074
24.680730,4.888889
24.741322,5.703704
24.806340,6.518519
24.839149,7.333333
24.881813,8.148148
24.923976,8.962963
24.971149,9.777778
25.020233,0.000000
25.073106,0.814815
25.131783,1.629630
25.188744,2.444444
25.244549,3.259259
25.323103,4.074074
25.349862,4.888889
25.436491,5.703704
25.547666,6.518519
25.566791,7.333333
25.650906,8.148148
25.668670,8.962963
25.742663,9.777778
25.759786,0.000000
25.828219,0.814815
25.851005,1.629630
25.903868,2.444444
25.982039,3.259259
26.023157,4.074074
26.064709,4.888889
26.086758,5.703704
26.151448,6.518519
26.235381,7.333333
26.255883,8.148148
26.312373,8.962963
26.340488,9.777778
26.381475,0.000000
26.418030,0.814815
26.461626,1.629630
26.480535,2.444444
26.543635,3.259259
26.560048,4.074074
26.620004,4.888889
26.687106,5.703704
26.729978,6.518519
26.781778,7.333333
26.834986,8.148148
26.905529,8.962963
26.947181,9.777778
27.021776,0.000000
27.047724,0.814815
27.118776,1.629630
27.203984,2.444444
27.290255,3.259259
27.332261,4.074074
27.380936,4.888889
27.467828,5.703704
27.493819,6.518519
27.555725,7.333333
27.571308,8.148148
27.638744,8.962963
27.656633,9.777778
27.716911,0.000000
27.743224,0.814815
27.788462,1.629630
27.829318,2.444444
27.872680,3.259259
27.905747,4.074074
27.963567,4.888889
27.989883,5.703704
28.057765,6.518519
28.150610,7.333333
28.238370,8.148148
28.256621,8.962963
28.309775,9.777778
28.336519,0.000000
28.371934,0.814815
28.397656,1.629630
28.454541,2.444444
28.471188,3.259259
28.544304,4.074074
28.563686,4.888889
28.649526,5.703704
28.669376,6.518519
28.755378,7.333333
28.776226,8.148148
28.854891,8.962963
28.872885,9.777778
28.953082,0.000000
28.970348,0.814815
29.053389,1.629630
29.071429,2.444444
29.152578,3.259259
29.170488,4.074074
29.246995,4.888889
29.263241,5.703704
29.335992,6.518519
29.355337,7.333333
29.418703,8.148148
29.442268,8.962963
29.483316,9.777778
29.522286,0.000000
29.564643,0.814815
29.653857,1.629630
29.671071,2.444444
29.739339,3.259259
29.816372,4.074074
29.838641,4.888889
29.875048,5.703704
29.906807,6.518519
29.957350,7.333333
29.971525,8.148148
30.032137,8.962963
30.091830,9.777778
30.127000,0.000000
30.166080,0.814815
30.187580,1.629630
30.255538,2.444444
30.353140,3.259259
30.372333,4.074074
30.456855,4.888889
30.481256,5.703704
30.558526,6.518519
30.578750,7.333333
30.653730,8.148148
30.742298,8.962963
30.759079,9.777778
30.828126,0.000000
30.851759,0.814815
30.907093,1.629630
30.938006,2.444444
30.982811,3.259259
31.022093,4.074074
31.067242,4.888889
31.094608,5.703704
